timestamp,askPrice,bidPrice,askVolume,bidVolume
1517238168056,2864.138,2864.019,0.00154,0.00055
1517238168106,2864.33,2864.019,0.00154,0.00055
1517238168157,2864.338,2864.269,0.00154,0.00055
1517238168208,2864.33,2864.169,0.00154,0.00055
1517238171636,2864.33,2863.87,0.00154,0.00146
1517238171687,2864.563,2864.49,0.00154,0.00216
1517238171899,2864.031,2863.569,0.00154,0.00146
1517238171949,2864.063,2864.02,0.00154,0.00055
1517238172080,2864.33,2864.02,0.00154,0.00055
1517238172231,2864.33,2864.17,0.00154,0.00055
1517238172745,2864.375,2864.169,0.00154,0.00055
1517238173423,2864.33,2864.17,0.00154,0.00055
1517238175707,2864.375,2864.169,0.00154,0.00055
1517238176287,2864.375,2864.17,0.00154,0.00055
1517238176468,2864.33,2864.119,0.00154,0.00055
1517238176550,2864.33,2864.169,0.00154,0.00055
1517238179612,2864.338,2864.269,0.00154,0.00055
1517238179743,2864.33,2864.12,0.00154,0.00055
1517238179793,2864.33,2864.17,0.00154,0.00055
1517238180316,2864.33,2864.169,0.00154,0.00055
1517238180710,2864.338,2864.27,0.00154,0.00055
1517238180917,2864.53,2864.27,0.00154,0.00055
1517238180968,2864.53,2864.42,0.00154,0.00055
1517238182079,2864.563,2864.519,0.00154,0.00055
1517238182442,2864.53,2864.07,0.00154,0.00146
1517238182492,2864.831,2864.669,0.00154,0.00216
1517238183964,2864.831,2864.269,0.00154,0.002
1517238184015,2864.881,2864.269,0.00202,0.00055
1517238184197,2864.338,2864.269,0.00154,0.00055
1517238185056,2864.35,2864.169,0.00154,0.00055
1517238185107,2864.531,2864.169,0.00154,0.00055
1517238185199,2864.531,2864.419,0.00154,0.00055
1517238185249,2864.531,2864.12,0.00154,0.00055
1517238185300,2864.338,2864.12,0.00154,0.00055
1517238185623,2864.53,2864.119,0.00154,0.00055
1517238185674,2864.563,2864.519,0.00154,0.00055
1517238190823,2864.53,2864.119,0.00154,0.00055
1517238190890,2865.131,2864.119,0.00202,0.00055
1517238190940,2864.063,2864.02,0.00154,0.00055
1517238191036,2864.031,2863.919,0.00154,0.00055
1517238191151,2864.125,2864.019,0.00154,0.00055
1517238191764,2864.063,2864.02,0.00154,0.00055
1517238193461,2864.138,2864.019,0.00154,0.00055
1517238193791,2864.331,2863.92,0.00154,0.00055
1517238193951,2864.331,2864.169,0.00154,0.00055
1517238197370,2864.331,2864.02,0.00154,0.00055
1517238197421,2864.063,2863.99,0.00154,0.00055
1517238198248,2864.03,2863.17,0.00154,0.002
1517238198298,2863.531,2863.17,0.00154,0.00055
1517238198867,2863.531,2863.169,0.00154,0.00055
1517238199565,2863.531,2863.419,0.00154,0.00055
1517238199731,2863.531,2863.17,0.00154,0.00055
1517238199783,2863.531,2863.269,0.00154,0.00055
1517238200154,2863.4,2863.269,0.00154,0.00055
1517238200314,2863.531,2863.269,0.00154,0.00055
1517238200365,2863.531,2863.12,0.00154,0.00055
1517238200415,2863.531,2863.169,0.00154,0.00055
1517238201002,2863.531,2863.17,0.00154,0.00055
1517238201335,2863.531,2863.419,0.00154,0.00055
1517238202930,2863.531,2863.069,0.00154,0.00146
1517238203039,2863.838,2863.77,0.00154,0.00377
1517238205844,2863.83,2863.37,0.00154,0.00146
1517238205942,2864.031,2863.92,0.00154,0.00216
1517238207585,2864.031,2863.77,0.00154,0.00055
1517238207708,2863.838,2863.77,0.00154,0.00055
1517238209779,2864.331,2863.77,0.00154,0.002
1517238210680,2864.83,2863.77,0.00247,0.002
1517238210751,2864.83,2864.519,0.00154,0.00055
1517238210840,2864.625,2864.49,0.00154,0.00055
1517238211330,2864.53,2864.17,0.00154,0.00055
1517238211382,2864.375,2864.17,0.00154,0.00055
1517238211543,2864.531,2864.17,0.00154,0.00055
1517238211864,2864.375,2864.17,0.00154,0.00055
1517238212229,2864.338,2864.269,0.00154,0.00055
1517238216659,2864.563,2864.491,0.00154,0.00055
1517238216789,2864.531,2864.069,0.00154,0.00146
1517238216840,2864.831,2864.67,0.00154,0.00216
1517238218589,2864.838,2864.77,0.00154,0.00055
1517238219951,2865.38,2864.77,0.00202,0.00055
1517238220011,2864.4,2864.269,0.00154,0.00055
1517238220082,2864.375,2864.169,0.00154,0.00055
1517238220434,2864.53,2864.169,0.00154,0.00055
1517238220595,2864.375,2864.169,0.00154,0.00055
1517238220975,2864.4,2864.27,0.00154,0.00055
1517238221026,2864.331,2863.869,0.00154,0.00146
1517238221127,2864.53,2864.42,0.00154,0.00216
1517238225164,2864.6,2864.419,0.00154,0.00055
1517238225265,2864.83,2864.67,0.00154,0.00055
1517238225913,2864.83,2864.369,0.00154,0.002
1517238225964,2864.83,2864.52,0.00154,0.00055
1517238226534,2864.563,2864.49,0.00154,0.00055
1517238226672,2864.53,2864.37,0.00154,0.00055
1517238226729,2864.563,2864.52,0.00154,0.00055
1517238226845,2864.53,2864.369,0.00154,0.00055
1517238226945,2864.563,2864.519,0.00154,0.00055
1517238230140,2864.53,2864.169,0.00154,0.00055
1517238230242,2864.33,2864.169,0.00154,0.00055
1517238230574,2864.33,2864.12,0.00154,0.00055
1517238230625,2864.33,2864.17,0.00154,0.00055
1517238231144,2864.33,2863.87,0.00154,0.00146
1517238231195,2864.53,2864.12,0.00154,0.00055
1517238231731,2864.53,2864.419,0.00154,0.00055
1517238233741,2864.55,2864.42,0.00154,0.00055
1517238234126,2864.563,2864.52,0.00154,0.00055
1517238234187,2864.53,2864.07,0.00154,0.00146
1517238234273,2864.83,2864.669,0.00154,0.00216
1517238235170,2864.563,2864.52,0.00154,0.00055
1517238235413,2865.281,2864.669,0.00202,0.00055
1517238235463,2864.83,2864.669,0.00154,0.00055
1517238236879,2864.83,2864.37,0.00154,0.00146
1517238236930,2865.063,2864.991,0.00154,0.00216
1517238237208,2865.031,2864.67,0.00154,0.00055
1517238237258,2865.031,2864.92,0.00154,0.00055
1517238237716,2865.031,2864.87,0.00154,0.00055
1517238237767,2865.031,2864.92,0.00154,0.00055
1517238238296,2865.063,2865.02,0.00154,0.00055
1517238238346,2865.031,2864.619,0.00154,0.00055
1517238238397,2865.631,2864.619,0.00202,0.00055
1517238238447,2864.575,2864.42,0.00154,0.00055
1517238238714,2864.83,2864.42,0.00154,0.00055
1517238238866,2864.83,2864.52,0.00154,0.00055
1517238238918,2864.83,2864.42,0.00154,0.00055
1517238239114,2864.83,2864.67,0.00154,0.00055
1517238239375,2864.83,2864.419,0.00154,0.00055
1517238239864,2864.83,2864.669,0.00154,0.00055
1517238240124,2864.83,2864.419,0.00154,0.00055
1517238240225,2864.83,2864.519,0.00154,0.00055
1517238240790,2864.83,2864.669,0.00154,0.00055
1517238241191,2864.83,2864.42,0.00154,0.00055
1517238241292,2864.53,2864.419,0.00154,0.00055
1517238248633,2864.53,2864.07,0.00154,0.00146
1517238248814,2864.83,2864.67,0.00154,0.00377
1517238255029,2864.888,2864.669,0.00154,0.00055
1517238255132,2864.83,2864.37,0.00154,0.00146
1517238255182,2865.063,2864.991,0.00154,0.00216
1517238256013,2865.031,2864.619,0.00154,0.00055
1517238256064,2865.031,2864.669,0.00154,0.00055
1517238256513,2864.83,2864.669,0.00154,0.00055
1517238257069,2864.838,2864.77,0.00154,0.00055
1517238258264,2864.83,2864.619,0.00154,0.00055
1517238258314,2864.83,2864.669,0.00154,0.00055
1517238258830,2864.838,2864.77,0.00154,0.00055
1517238258886,2864.83,2864.62,0.00154,0.00055
1517238258937,2864.83,2864.67,0.00154,0.00055
1517238260178,2864.85,2864.77,0.00154,0.00055
1517238260228,2864.83,2864.67,0.00154,0.00055
1517238260279,2864.838,2864.769,0.00154,0.00055
1517238265619,2864.83,2864.37,0.00154,0.00146
1517238265713,2865.031,2864.919,0.00154,0.00216
1517238268655,2865.063,2865.019,0.00154,0.00055
1517238269002,2865.031,2864.87,0.00154,0.00055
1517238269053,2865.031,2864.919,0.00154,0.00055
1517238269299,2865.031,2864.769,0.00154,0.00055
1517238269437,2864.838,2864.769,0.00154,0.00055
1517238271788,2864.85,2864.669,0.00154,0.00055
1517238271839,2865.03,2864.669,0.00154,0.00055
1517238272571,2865.03,2864.919,0.00154,0.00055
1517238275367,2865.03,2864.67,0.00154,0.00055
1517238275560,2864.831,2864.669,0.00154,0.00055
1517238275820,2864.53,2864.169,0.00154,0.00055
1517238275881,2864.375,2864.169,0.00154,0.00055
1517238275932,2864.33,2864.02,0.00154,0.00055
1517238276050,2864.063,2863.99,0.00154,0.00055
1517238276203,2864.03,2863.82,0.00154,0.00055
1517238276679,2864.075,2863.919,0.00154,0.00055
1517238276729,2864.331,2863.919,0.00154,0.00055
1517238276780,2864.338,2864.269,0.00154,0.00055
1517238277847,2864.331,2863.869,0.00154,0.00146
1517238277934,2864.53,2864.419,0.00154,0.00216
1517238282747,2864.78,2864.17,0.00202,0.00055
1517238282881,2864.331,2864.17,0.00154,0.00055
1517238282940,2864.331,2863.869,0.00154,0.002
1517238283042,2864.063,2863.869,0.00154,0.00055
1517238283359,2864.125,2864.02,0.00154,0.00055
1517238283642,2864.088,2863.869,0.00154,0.00055
1517238283693,2864.125,2864.019,0.00154,0.00055
1517238283854,2864.78,2864.17,0.00202,0.00055
1517238283904,2864.33,2863.87,0.00154,0.002
1517238284282,2864.33,2864.019,0.00154,0.00055
1517238284558,2864.331,2863.869,0.00154,0.002
1517238284609,2864.331,2863.919,0.00154,0.00055
1517238285094,2863.9,2863.769,0.00154,0.00055
1517238288194,2863.83,2863.42,0.00154,0.00055
1517238288367,2863.83,2863.669,0.00154,0.00055
1517238289355,2863.83,2863.52,0.00154,0.00055
1517238289562,2863.638,2863.491,0.00154,0.00055
1517238289725,2863.831,2863.52,0.00154,0.00055
1517238289885,2863.831,2863.419,0.00154,0.00055
1517238290115,2863.831,2863.67,0.00154,0.00055
1517238290770,2863.831,2863.42,0.00154,0.00055
1517238290871,2863.831,2863.67,0.00154,0.00055
1517238292438,2863.831,2863.52,0.00154,0.00055
1517238292539,2863.831,2863.67,0.00154,0.00055
1517238295956,2863.831,2863.369,0.00154,0.00146
1517238296016,2864.03,2863.92,0.00154,0.00216
1517238296642,2864.33,2863.92,0.00154,0.00216
1517238300389,2864.53,2863.92,0.00202,0.00361
1517238300521,2864.563,2864.519,0.00154,0.00055
1517238301322,2864.83,2864.519,0.00154,0.00055
1517238301393,2864.83,2864.67,0.00154,0.00055
1517238301444,2864.83,2864.37,0.00154,0.002
1517238301494,2864.563,2864.49,0.00154,0.00055
1517238302760,2864.53,2864.119,0.00154,0.00055
1517238302815,2864.53,2864.17,0.00154,0.00055
1517238303244,2864.33,2864.17,0.00154,0.00055
1517238303450,2864.33,2863.87,0.00154,0.00146
1517238303501,2864.563,2864.49,0.00154,0.00216
1517238305137,2864.53,2864.07,0.00154,0.00146
1517238305276,2864.53,2864.169,0.00154,0.00055
1517238305619,2864.563,2864.52,0.00154,0.00055
1517238308005,2864.53,2864.169,0.00154,0.00055
1517238308056,2864.331,2864.17,0.00154,0.00055
1517238310400,2864.338,2864.27,0.00154,0.00055
1517238310907,2864.338,2864.269,0.00154,0.00055
1517238315083,2864.331,2864.02,0.00154,0.00055
1517238315284,2864.331,2864.169,0.00154,0.00055
1517238317887,2864.388,2864.17,0.00154,0.00055
1517238318499,2864.338,2864.27,0.00154,0.00055
1517238318920,2864.331,2864.12,0.00154,0.00055
1517238318971,2864.338,2864.27,0.00154,0.00055
1517238322617,2864.331,2864.12,0.00154,0.00055
1517238322668,2864.331,2864.169,0.00154,0.00055
1517238323511,2864.331,2864.02,0.00154,0.00055
1517238323564,2864.063,2863.99,0.00154,0.00055
1517238326178,2864.03,2863.919,0.00154,0.00055
1517238327814,2864.075,2864.02,0.00154,0.00055
1517238328063,2864.03,2863.869,0.00154,0.00055
1517238328673,2864.05,2863.92,0.00154,0.00055
1517238329005,2864.063,2864.02,0.00154,0.00055
1517238329292,2864.03,2863.87,0.00154,0.00055
1517238329342,2864.03,2863.919,0.00154,0.00055
1517238329757,2864.063,2864.019,0.00154,0.00055
1517238331564,2864.03,2863.57,0.00154,0.00146
1517238331661,2864.331,2864.169,0.00154,0.00216
1517238333355,2864.331,2864.07,0.00154,0.00055
1517238333406,2864.78,2864.07,0.00202,0.00055
1517238333457,2864.031,2863.92,0.00154,0.00055
1517238333899,2864.038,2863.77,0.00154,0.00055
1517238333953,2864.031,2863.67,0.00154,0.00055
1517238334003,2863.85,2863.67,0.00154,0.00055
1517238334420,2864.631,2863.919,0.00202,0.00055
1517238334470,2864.53,2863.92,0.00356,0.00055
1517238334792,2863.838,2863.769,0.00154,0.00055
1517238335879,2863.83,2863.67,0.00154,0.00055
1517238336924,2863.838,2863.769,0.00154,0.00055
1517238337035,2863.83,2863.619,0.00154,0.00055
1517238337086,2863.838,2863.77,0.00154,0.00055
1517238338013,2863.83,2863.619,0.00154,0.00055
1517238338154,2863.83,2863.67,0.00154,0.00055
1517238338256,2863.83,2863.37,0.00154,0.00146
1517238338307,2864.031,2863.92,0.00154,0.00216
1517238341485,2864.063,2864.02,0.00154,0.00055
1517238344110,2864.05,2863.919,0.00154,0.00055
1517238344161,2864.063,2864.02,0.00154,0.00055
1517238344239,2864.031,2863.869,0.00154,0.00055
1517238344290,2864.031,2863.919,0.00154,0.00055
1517238344442,2864.031,2863.67,0.00154,0.00055
1517238344543,2863.83,2863.67,0.00154,0.00055
1517238348407,2864.28,2863.67,0.00202,0.00055
1517238348458,2863.563,2863.52,0.00154,0.00055
1517238351843,2863.531,2863.419,0.00154,0.00055
1517238351943,2863.563,2863.52,0.00154,0.00055
1517238352745,2863.531,2863.419,0.00154,0.00055
1517238354066,2863.55,2863.42,0.00154,0.00055
1517238354117,2863.563,2863.52,0.00154,0.00055
1517238354412,2863.531,2863.369,0.00154,0.00055
1517238354462,2863.531,2863.42,0.00154,0.00055
1517238354846,2863.531,2863.37,0.00154,0.00055
1517238354897,2863.531,2863.42,0.00154,0.00055
1517238355351,2863.563,2863.52,0.00154,0.00055
1517238356063,2863.531,2863.369,0.00154,0.00055
1517238356113,2863.531,2863.419,0.00154,0.00055
1517238356674,2863.531,2863.42,0.00154,0.00055
1517238356893,2863.531,2863.169,0.00154,0.00055
1517238356986,2863.35,2863.169,0.00154,0.00055
1517238358705,2863.031,2862.569,0.00154,0.00146
1517238358862,2863.33,2863.17,0.00154,0.00216
1517238359126,2863.33,2863.02,0.00154,0.00055
1517238359183,2863.33,2862.919,0.00154,0.00055
1517238359633,2863.33,2863.17,0.00154,0.00055
1517238363536,2863.388,2863.169,0.00154,0.00055
1517238363994,2863.33,2863.12,0.00154,0.00055
1517238364094,2863.338,2863.269,0.00154,0.00055
1517238364145,2863.33,2863.12,0.00154,0.00055
1517238364252,2863.338,2863.27,0.00154,0.00055
1517238364302,2863.33,2863.12,0.00154,0.00055
1517238364353,2863.33,2863.17,0.00154,0.00055
1517238364700,2863.338,2863.269,0.00154,0.00055
1517238367997,2863.33,2863.12,0.00154,0.00055
1517238368047,2863.33,2863.169,0.00154,0.00055
1517238368394,2863.338,2863.27,0.00154,0.00055
1517238368445,2863.33,2863.119,0.00154,0.00055
1517238368495,2863.33,2863.17,0.00154,0.00055
1517238368863,2863.35,2863.27,0.00154,0.00055
1517238368979,2863.33,2863.12,0.00154,0.00055
1517238369079,2863.33,2863.17,0.00154,0.00055
1517238369541,2863.33,2863.069,0.00154,0.00054
1517238371523,2863.33,2863.169,0.00154,0.00054
1517238371694,2863.33,2863.069,0.00154,0.00054
1517238371795,2863.33,2863.17,0.00154,0.00054
1517238372800,2863.33,2863.07,0.00154,0.00054
1517238373434,2863.33,2863.069,0.00154,0.00054
1517238373929,2863.531,2863.07,0.00154,0.00054
1517238373979,2863.531,2863.319,0.00154,0.00054
1517238374939,2863.531,2863.32,0.00154,0.00054
1517238381087,2863.531,2863.42,0.00154,0.00054
1517238383051,2863.531,2863.069,0.00154,0.00146
1517238383152,2863.831,2863.569,0.00154,0.00215
1517238386652,2863.831,2863.32,0.00154,0.002
1517238386702,2863.831,2863.419,0.00154,0.00054
1517238387093,2863.531,2863.419,0.00154,0.00054
1517238391491,2863.831,2863.569,0.00154,0.00054
1517238418224,2863.863,2863.819,0.00154,0.00054
1517238418274,2864.03,2863.819,0.00154,0.00054
1517238418876,2864.03,2863.57,0.00154,0.00146
1517238418927,2864.331,2864.07,0.00154,0.00215
1517238419530,2864.331,2863.819,0.00154,0.002
1517238419581,2864.331,2863.919,0.00154,0.00054
1517238419897,2864.075,2863.919,0.00154,0.00054
1517238419948,2864.33,2864.07,0.00154,0.00054
1517238419999,2864.33,2864.17,0.00154,0.00054
1517238420354,2864.33,2864.069,0.00154,0.00054
1517238420681,2864.33,2864.169,0.00154,0.00054
1517238422805,2864.531,2864.169,0.00154,0.00054
1517238422861,2864.531,2864.07,0.00154,0.00054
1517238423037,2864.331,2864.17,0.00154,0.00054
1517238423709,2864.331,2864.169,0.00154,0.00054
1517238424609,2864.331,2864.069,0.00154,0.00054
1517238424660,2864.331,2864.17,0.00154,0.00054
1517238424938,2864.53,2864.169,0.00154,0.00054
1517238424988,2864.53,2864.32,0.00154,0.00054
1517238426359,2864.53,2864.319,0.00154,0.00054
1517238427001,2864.53,2864.069,0.00154,0.002
1517238427051,2864.53,2864.17,0.00154,0.00054
1517238427592,2864.531,2864.319,0.00154,0.00054
1517238427739,2864.531,2864.07,0.00154,0.00054
1517238428172,2864.531,2864.32,0.00154,0.00054
1517238428633,2864.531,2864.42,0.00154,0.00054
1517238431996,2864.538,2864.419,0.00154,0.00054
1517238432074,2864.531,2864.319,0.00154,0.00054
1517238432227,2864.83,2864.319,0.00154,0.002
1517238432717,2864.83,2864.439,0.00154,0.00054
1517238433212,2864.83,2864.569,0.00154,0.00054
1517238433262,2865.181,2864.569,0.00202,0.00054
1517238433313,2864.53,2864.32,0.00154,0.00054
1517238433849,2864.53,2864.07,0.00154,0.00146
1517238433951,2864.83,2864.57,0.00154,0.00215
1517238434429,2864.83,2864.319,0.00154,0.002
1517238434480,2864.83,2864.42,0.00154,0.00054
1517238434925,2864.53,2864.42,0.00154,0.00054
1517238435746,2864.575,2864.419,0.00154,0.00054
1517238435797,2864.53,2864.07,0.00154,0.00146
1517238435848,2864.83,2864.57,0.00154,0.00054
1517238438314,2864.83,2864.319,0.00154,0.002
1517238438364,2864.531,2864.419,0.00154,0.00054
1517238438912,2864.831,2864.57,0.00154,0.00054
1517238448602,2864.831,2864.569,0.00154,0.00054
1517238452653,2864.831,2864.67,0.00154,0.00054
1517238454337,2864.831,2864.569,0.00154,0.00054
1517238455135,2864.831,2864.57,0.00154,0.00054
1517238456477,2864.831,2864.67,0.00154,0.00054
1517238456888,2864.831,2864.57,0.00154,0.00054
1517238457325,2864.831,2864.419,0.00154,0.00054
1517238457376,2864.831,2864.319,0.00154,0.002
1517238457427,2864.831,2864.419,0.00154,0.00054
1517238457477,2864.831,2864.32,0.00154,0.002
1517238457580,2864.531,2864.42,0.00154,0.00054
1517238458677,2864.531,2864.319,0.00154,0.00054
1517238459475,2864.531,2864.32,0.00154,0.00054
1517238460983,2864.531,2864.319,0.00154,0.00054
1517238465028,2864.531,2864.07,0.00154,0.00054
1517238465479,2864.33,2864.069,0.00154,0.00054
1517238466064,2864.33,2864.169,0.00154,0.00054
1517238466600,2864.33,2864.07,0.00154,0.00054
1517238466650,2864.33,2864.17,0.00154,0.00054
1517238466893,2864.33,2864.07,0.00154,0.00054
1517238467415,2864.33,2864.069,0.00154,0.00054
1517238467565,2864.33,2864.169,0.00154,0.00054
1517238467678,2864.33,2864.069,0.00154,0.00054
1517238468396,2864.33,2864.07,0.00154,0.00054
1517238468632,2864.33,2863.82,0.00154,0.002
1517238468733,2864.33,2863.919,0.00154,0.00054
1517238468822,2864.33,2863.82,0.00154,0.002
1517238468873,2864.075,2863.919,0.00154,0.00054
1517238469439,2864.03,2863.82,0.00154,0.00054
1517238470047,2864.03,2863.819,0.00154,0.00054
1517238470148,2864.03,2863.919,0.00154,0.00054
1517238470988,2864.03,2863.82,0.00154,0.00054
1517238471700,2864.03,2863.819,0.00154,0.00054
1517238473978,2864.03,2863.82,0.00154,0.00054
1517238474029,2864.03,2863.919,0.00154,0.00054
1517238474558,2864.03,2863.819,0.00154,0.00054
1517238475105,2864.03,2863.82,0.00154,0.00054
1517238476490,2863.863,2863.79,0.00154,0.00054
1517238476544,2863.83,2863.569,0.00154,0.00054
1517238476594,2863.83,2863.669,0.00154,0.00054
1517238478719,2863.83,2863.569,0.00154,0.00054
1517238479333,2863.83,2863.42,0.00154,0.00054
1517238479384,2863.575,2863.42,0.00154,0.00054
1517238479434,2863.55,2863.319,0.00154,0.00054
1517238479636,2863.55,2863.42,0.00154,0.00054
1517238479687,2863.53,2863.32,0.00154,0.00054
1517238479807,2863.73,2863.319,0.00154,0.00054
1517238479857,2863.575,2863.42,0.00154,0.00054
1517238480615,2863.531,2863.319,0.00154,0.00054
1517238481117,2863.531,2863.42,0.00154,0.00054
1517238481794,2863.575,2863.32,0.00154,0.00054
1517238481844,2863.531,2863.42,0.00154,0.00054
1517238481895,2863.531,2863.32,0.00154,0.00054
1517238482399,2863.531,2863.319,0.00154,0.00054
1517238482778,2863.531,2863.069,0.00154,0.002
1517238482828,2863.531,2863.17,0.00154,0.00054
1517238483386,2863.33,2863.17,0.00154,0.00054
1517238484104,2863.33,2863.07,0.00154,0.00054
1517238484790,2863.33,2862.819,0.00154,0.002
1517238485009,2863.33,2863.069,0.00154,0.00054
1517238487489,2863.33,2862.82,0.00154,0.002
1517238487540,2863.33,2862.92,0.00154,0.00054
1517238488009,2863.03,2862.92,0.00154,0.00054
1517238488060,2863.53,2862.92,0.00202,0.00054
1517238488110,2862.83,2862.67,0.00154,0.00054
1517238488975,2862.83,2862.57,0.00154,0.00054
1517238489550,2862.83,2862.319,0.00154,0.002
1517238489660,2862.53,2862.319,0.00154,0.00054
1517238490053,2862.53,2862.419,0.00154,0.00054
1517238492513,2862.53,2862.319,0.00154,0.00054
1517238492943,2862.53,2862.07,0.00154,0.00146
1517238493052,2862.831,2862.57,0.00154,0.00215
1517238493294,2862.831,2862.32,0.00154,0.002
1517238493345,2862.53,2862.419,0.00154,0.00054
1517238495176,2862.53,2862.319,0.00154,0.00054
1517238495226,2862.53,2862.419,0.00154,0.00054
1517238495277,2862.53,2862.32,0.00154,0.00054
1517238495328,2862.53,2862.419,0.00154,0.00054
1517238497567,2862.53,2862.32,0.00154,0.00054
1517238504276,2862.55,2862.319,0.00154,0.00054
1517238504328,2862.53,2862.07,0.00154,0.00146
1517238504389,2862.83,2862.569,0.00154,0.00215
1517238504731,2862.83,2862.669,0.00154,0.00054
1517238505209,2863.031,2862.669,0.00154,0.00054
1517238505342,2863.031,2862.819,0.00154,0.00054
1517238506616,2862.863,2862.79,0.00154,0.00054
1517238506666,2862.83,2862.419,0.00154,0.00054
1517238506817,2862.83,2862.32,0.00154,0.002
1517238507138,2862.83,2862.569,0.00154,0.00054
1517238507947,2862.888,2862.82,0.00154,0.00054
1517238508051,2863.031,2862.82,0.00154,0.00054
1517238508151,2862.863,2862.791,0.00154,0.00054
1517238508202,2862.831,2862.57,0.00154,0.00054
1517238508303,2863.031,2862.569,0.00154,0.002
1517238508654,2863.031,2862.82,0.00154,0.00054
1517238515504,2863.031,2862.569,0.00154,0.00146
1517238515692,2863.331,2863.069,0.00154,0.00375
1517238516389,2863.331,2863.17,0.00154,0.00054
1517238516619,2863.331,2863.07,0.00154,0.00054
1517238517130,2863.331,2863.169,0.00154,0.00054
1517238517195,2863.331,2863.069,0.00154,0.00054
1517238520658,2863.35,2863.169,0.00154,0.00054
1517238521167,2863.388,2863.32,0.00154,0.00054
1517238521267,2863.53,2863.32,0.00154,0.00054
1517238521700,2863.53,2863.169,0.00154,0.00054
1517238521775,2863.331,2863.169,0.00154,0.00054
1517238522776,2863.35,2863.07,0.00154,0.00054
1517238522927,2863.331,2863.17,0.00154,0.00054
1517238523284,2863.331,2863.07,0.00154,0.00054
1517238527709,2863.35,2863.069,0.00154,0.00054
1517238527760,2863.413,2863.319,0.00154,0.00054
1517238527811,2863.53,2863.419,0.00154,0.00054
1517238528211,2863.53,2863.07,0.00154,0.00146
1517238528370,2863.83,2863.57,0.00154,0.00375
1517238528980,2863.83,2863.67,0.00154,0.00054
1517238529210,2864.03,2863.67,0.00154,0.00054
1517238529309,2864.03,2863.82,0.00154,0.00054
1517238529459,2864.03,2863.57,0.00154,0.002
1517238530019,2864.03,2863.82,0.00154,0.00054
1517238530356,2864.03,2863.569,0.00154,0.002
1517238530446,2864.03,2863.82,0.00154,0.00054
1517238530865,2864.03,2863.919,0.00154,0.00054
1517238531516,2864.03,2863.82,0.00154,0.00054
1517238533395,2864.03,2863.569,0.00154,0.002
1517238533445,2863.831,2863.569,0.00154,0.00054
1517238533908,2863.831,2863.67,0.00154,0.00054
1517238534278,2864.231,2864.07,0.00154,0.00054
1517238534427,2864.331,2864.07,0.00154,0.00054
1517238537807,2864.331,2863.82,0.00154,0.002
1517238537857,2864.331,2863.92,0.00154,0.00054
1517238538225,2864.031,2863.92,0.00154,0.00054
1517238538615,2864.031,2863.569,0.00154,0.00146
1517238538711,2864.331,2864.07,0.00154,0.00215
1517238544630,2864.331,2863.82,0.00154,0.002
1517238544681,2864.331,2863.92,0.00154,0.00054
1517238545218,2864.03,2863.92,0.00154,0.00054
1517238545710,2864.03,2863.569,0.00154,0.002
1517238545835,2863.83,2863.57,0.00154,0.00054
1517238545998,2864.18,2863.57,0.00202,0.00054
1517238546057,2863.531,2863.419,0.00154,0.00054
1517238546107,2863.531,2863.32,0.00154,0.00054
1517238546158,2863.831,2863.32,0.00154,0.002
1517238546319,2863.53,2863.32,0.00154,0.00054
1517238546470,2863.53,2863.07,0.00154,0.00146
1517238546520,2863.83,2863.569,0.00154,0.00215
1517238546621,2863.83,2863.32,0.00154,0.002
1517238546672,2863.83,2863.419,0.00154,0.00054
1517238546722,2863.83,2863.32,0.00154,0.002
1517238546773,2863.83,2863.42,0.00154,0.00054
1517238547213,2863.53,2863.42,0.00154,0.00054
1517238547782,2863.53,2863.32,0.00154,0.00054
1517238548533,2863.53,2863.319,0.00154,0.00054
1517238548805,2863.363,2863.29,0.00154,0.00054
1517238548861,2863.33,2863.069,0.00154,0.00054
1517238548911,2863.33,2863.17,0.00154,0.00054
1517238549207,2863.33,2863.069,0.00154,0.00054
1517238549258,2863.33,2863.17,0.00154,0.00054
1517238551088,2863.33,2863.069,0.00154,0.00054
1517238551380,2863.33,2863.17,0.00154,0.00054
1517238551961,2863.33,2863.07,0.00154,0.00054
1517238552383,2863.33,2862.82,0.00154,0.002
1517238552434,2863.33,2862.92,0.00154,0.00054
1517238552534,2863.78,2863.07,0.00202,0.00054
1517238552684,2863.331,2863.07,0.00154,0.00054
1517238553484,2863.331,2863.069,0.00154,0.00054
1517238553815,2863.331,2863.17,0.00154,0.00054
1517238553916,2863.331,2863.07,0.00154,0.00054
1517238553969,2863.331,2863.169,0.00154,0.00054
1517238554287,2863.35,2863.069,0.00154,0.00054
1517238554337,2863.53,2863.32,0.00154,0.00054
1517238554909,2863.55,2863.319,0.00154,0.00054
1517238554960,2863.53,2863.07,0.00154,0.00146
1517238555027,2863.83,2863.569,0.00154,0.00215
1517238556024,2863.83,2863.319,0.00154,0.002
1517238556488,2863.83,2863.42,0.00154,0.00054
1517238556649,2864.281,2863.569,0.00202,0.00054
1517238556699,2863.831,2863.57,0.00154,0.00054
1517238562039,2863.831,2863.32,0.00154,0.002
1517238562330,2863.575,2863.419,0.00154,0.00054
1517238564882,2863.55,2863.319,0.00154,0.00054
1517238564932,2863.575,2863.42,0.00154,0.00054
1517238565546,2863.531,2863.419,0.00154,0.00054
